VERTEXES;EDGES;MAX_WEIGHT;
1048576;4190208;16384;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;3119821;1364802;6351510;2641115;
133183;3226204;1190847;6168041;2710022;
934455;3186889;1185905;6121622;2576496;
110950;3048472;1167858;6121298;2596163;
514213;3185211;1170975;6093659;2644822;
756120;3093250;1154035;6204443;2586443;
8609;3057152;1190528;6033752;2591360;
47985;3188564;1174121;6045978;2683427;
953635;3114823;1169435;6167123;2635976;
376966;3163556;1148809;6077212;2603373;
