VERTEXES;EDGES;MAX_WEIGHT;
1048576;4190208;65536;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;3464220;1562081;7101677;2824495;
133183;3226036;1594735;6801121;2772003;
934455;3175307;1541358;6923749;2767132;
110950;2977341;1592923;6776325;2703438;
514213;3001816;1803254;6963008;2745637;
756120;3146097;1524845;6709413;2788767;
8609;3049786;1591797;6842456;2747662;
47985;3016202;1497264;6876799;2841231;
953635;2984387;1580795;6596026;2675650;
376966;3024352;1482594;6767886;2710987;
