VERTEXES;EDGES;MAX_WEIGHT;
1048576;4190208;4096;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;6947199;1646569;7861326;2972589;
133183;3429584;1111875;5924749;2441794;
934455;3034091;1016457;5210613;2356005;
110950;3199650;1047582;5113997;2319472;
514213;3043545;1027907;5174313;2310669;
756120;3040753;1030566;5063718;2312264;
8609;3143047;974776;5060803;2289628;
47985;2990818;1057523;5108834;2344395;
953635;3040657;973328;5033245;2328146;
376966;2909416;1013909;5075382;2321670;
