VERTEXES;EDGES;MAX_WEIGHT;
1048576;4190208;1024;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;3073333;1173677;4346862;2102521;
133183;3067131;983034;4284952;2092645;
934455;2954160;949317;4331775;2078090;
110950;2932075;972277;4327010;2057583;
514213;2975799;979636;4365770;2223612;
756120;3112368;988288;4375213;2108009;
8609;3136503;1005143;4310645;2094133;
47985;2966714;983642;4359629;2153847;
953635;3075624;1006777;4288733;2723416;
376966;3329944;1049323;4398244;2154849;
