VERTEXES;EDGES;MAX_WEIGHT;
1048576;4063200;16384;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;1818204;5977780;5322313;2150996;
133183;1904200;4003300;5550967;2790771;
934455;2425133;5085453;5454820;2182572;
110950;1840029;6286243;5319684;2098420;
514213;1876026;4738142;5286595;2165385;
756120;1978239;5976198;5389227;2151704;
8609;1911248;5725318;5309941;2130561;
47985;1815717;5887153;5616714;2112295;
953635;2003343;4603764;5281079;2172773;
376966;1821077;5869108;5565246;2196797;
