VERTEXES;EDGES;MAX_WEIGHT;
1048576;4063200;1024;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;2046790;1115443;4238371;1898004;
133183;1846304;1095560;4185477;1918848;
934455;1926223;1144289;4145757;1924661;
110950;1785239;1146429;4196065;1862109;
514213;1892003;1086569;4121032;1892698;
756120;1889489;1006872;4301759;1940571;
8609;1939664;1060549;4207428;1915684;
47985;1911576;1099119;4171446;2010877;
953635;2002660;999002;4342375;2027449;
376966;2283846;1465062;7374062;2113049;
