VERTEXES;EDGES;MAX_WEIGHT;
1048576;4063200;4096;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;2100042;1735143;4911697;2129333;
133183;1936316;1860618;4931647;2112647;
934455;1895136;2006446;4899038;2084476;
110950;1904386;1797222;4902789;2059347;
514213;2015179;1598899;4895786;2109176;
756120;1973092;1630577;4891183;2116345;
8609;1989248;1768165;4976843;2063245;
47985;1965981;1737112;4809794;2103416;
953635;1957261;1578197;4853740;2130662;
376966;1899824;2199124;4880787;2046737;
