VERTEXES;EDGES;MAX_WEIGHT;
1048576;4194304;16384;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;4774217;1555590;6643718;2635239;
133183;4529850;1587655;6490218;2575705;
934455;4633903;1619471;6497055;2558126;
110950;4621251;1581080;6508350;2600797;
514213;4564807;1564800;6566446;2558925;
756120;4669405;1555175;6609434;2686684;
8609;4793477;1624794;7684954;2682831;
47985;4875180;1683557;6708557;2694257;
953635;4863704;1621486;6713735;2650835;
376966;4801520;1624455;6813859;2737984;
