VERTEXES;EDGES;MAX_WEIGHT;
1048576;4194304;256;

SOURCE;DIJKSTRA;DIALS;RADIX;RADIX_2;
951313;4656451;1406128;4367283;2054300;
133183;4478826;1367437;4312207;1996041;
934455;4350352;1378172;4348236;2018144;
110950;4446979;1367585;4346763;2003084;
514213;4400636;1366222;4311496;2004474;
756120;4319633;1352316;4373162;1976623;
8609;4544565;1378923;4536424;2030815;
47985;4355764;1327865;4346706;2058560;
953635;4379029;1354342;4340819;1976532;
376966;4418590;1353939;4300862;1974966;
